IATA_CODE,ENG_AIRPORT_NAME,KOR_AIRPORT_NAME,ENG_CITY_NAME,KOR_CITY_NAME,KOR_COUNTRY_NAME,ENG_COUNTRY_NAME,VIEW_COUNT
SWV,Severo Evensk Airport,세베로에벤스크 공항,Evensk,에벤스크,러시아,Russia,0
SXB,Strasbourg Airport,스트라스부르 공항,Strasbourg,스트라스부르,프랑스,France,0
SXI,Sirri Island Airport,시리 아일랜드 공항,Sirri Island,시리섬,이란,Iran,0
SXK,Saumlaki Airport,사움라키 공항,Saumlaki,사움라키,인도네시아,Indonesia,0
SXL,Sligo Airport,슬라이고 공항,Sligo,슬라이고,아일랜드,Ireland,0
SXM,Princess Juliana International Airport,프린세스 줄리아나 국제 공항,Sint Maarten,신트마르턴,네덜란드령 세인터마틴,Sint Maarten,0
SXO,Sao Felix do Araguaia Airport,상펠릭스 두 아라과이아 공항,Sao Felix do Araguaia,상 펠릭스 두 아라과이아,브라질,Brazil,0
SXP,Sheldon Point Airport,셸던 포인트 공항,Nunam Iqua,누남 이콰,미국,United States,0
SXR,Sheikh ul Alam International Airport,셰이크 울 알람 국제공항,Srinagar,스리나가르,인도,India,0
SXV,Salem Airport,세일럼 공항,Salem,세일럼,인도,India,0
SXZ,Siirt Airport,시이르트 공항,Siirt,시르트,터키,Turkey,0
SYB,Seal Bay Seaplane Base,씰 베이 수상비행기 기지,Seal Bay,씰 베이,미국,United States,0
SYD,Sydney Airport,시드니 공항,Sydney,시드니,오스트레일리아,Australia,0
SYJ,Sirjan Airport,시르잔 공항,Sirjan,시리잔,이란,Iran,0
SYM,Pu'er Simao Airport,푸얼시마오 공항,Simao,시마오,중국,China,0
SYO,Shonai Airport,쇼나이 공항,Shonai,쇼나이,일본,Japan,0
SYQ,TobIas Bolanos International Airport,토비아스 볼라뇨스 국제 공항,San Jose,산호세,코스타리카,Costa Rica,0
SYR,Syracuse Hancock International Airport,시러큐스 핸콕 국제 공항,Syracuse,시라쿠사,미국,United States,0
SYS,Saskylakh Airport,사스카라크 공항,Saskylakh,사스키락,러시아,Russia,0
SYU,Warraber Island Airport,워레이버 아일랜드 공항,WarraberIs,워라버이즈,오스트레일리아,Australia,0
SYX,Sanya Phoenix International Airport,싼야 봉황국제공항,Sanya,싼야,중국,China,0
SYY,Stornoway Airport,스토노웨이 공항,Stornoway,스토노웨이,영국,United Kingdom,0
SYZ,Shiraz International Airport,시라즈 국제공항,Shiraz,쉬라즈,이란,Iran,0
SZA,Soyo Airport,소요공항,Soyo,소요,앙골라,Angola,0
SZB,Sultan Abdul Aziz Shah Airport,술탄 압둘 아지즈 샤 공항,Kuala Lumpur,쿠알라룸푸르,말레이시아,Malaysia,0
SZE,Semera Airport,세메라 공항,Semera,세메라,이디오피아,Ethiopia,0
SZF,Samsun carSamba Airport,챨삼바 공항,Samsun,삼순,터키,Turkey,0
SZG,Salzburg Airport,잘츠부르크 공항,Salzburg,잘츠부르크,오스트리아,Austria,0
SZI,Zaysan Airport,자이산 공항,Zaysan,자이산,카자흐스탄,Kazakhstan,0
SZK,Skukuza Airport,스쿠쿠자 공항,Skukuza,스쿠쿠자,남아프리카,South Africa,0
SZW,Schwerin Parchim International Airport,슈베린 파르침 국제공항,Schwerin,슈베린,독일,Germany,0
SZX,Shenzhen Bao'an International Airport,선전 바오안 국제공항,Shenzhen,심천,중국,China,0
SZY,Olsztyn Mazury Regional Airport,올슈틴 마주리 공항,Szczytno,슈치트노,폴란드,Poland,0
SZZ,Solidarity Szczecin Goleniow Airport,연대 슈체친 골레니우프 공항,Szczecin,슈체친,폴란드,Poland,0
TAB,Arthur Napoleon Raymond Robinson International Airport,아서 나폴레옹 레이몬드 로빈슨 국제 공항,Tobago,토바고,트리니다드토바고,Trinidad and Tobago,0
TAC,Daniel Z. Romualdez Airport,다니엘 Z. 로무알데스 공항,Tacloban,타클로반,필리핀,Philippines,0
TAE,Daegu International Airport,대구국제공항,Daegu,대구,대한민국,South Korea,0
TAG,Bohol Panglao International Airport,보홀 팡라오 국제공항,Panglao,팡라오,필리핀,Philippines,0
TAH,Whitegrass Airport,화이트그래스 공항,Tanna Island,탄나섬,바누아투,Vanuatu,0
TAI,Taiz International Airport,타이즈 국제 공항,Taiz,타이즈,예멘,Yemen,0
TAK,Takamatsu Airport,다카마쓰 공항,Takamatsu,다카마쓰,일본,Japan,0
TAL,Ralph M. Calhoun Memorial Airport,랄프 M. 칼훈 메모리얼 공항,Tanana,타나나,미국,United States,0
TAM,General Francisco Javier Mina International Airport,제너럴 프란시스코 하비에르 미나 국제공항,Tampico,탐피코,멕시코,Mexico,0
TAO,Qingdao Jiaodong International Airport,칭다오 자오둥 국제공항,Qingdao,칭다오,중국,China,0
TAP,Tapachula International Airport,타파출라 국제공항,Tapachula,타파출라,멕시코,Mexico,0
TAR,Taranto Grottaglie Airport,타란토 그로타글리 공항,Taranto,타란토,이탈리아,Italy,0
TAS,Tashkent International Airport,타슈켄트 국제 공항,Tashkent,타슈켄트,우즈베키스탄,Uzbekistan,0
TAT,Poprad Tatry Airport,포프라드 타트리 공항,Poprad,포프라트,슬로바키아,Slovakia,0
TAY,Tartu Airport,타르투 공항,Tartu,타르투,에스토니아,Estonia,0
TAZ,DaSoguz Airport,다쇼구즈 공항,DaSoguz,다소구즈,투르크메니스탄,Turkmenistan,0
TBB,Dong Tac Airport,동택 공항,Tuy Hoa,투이호아,베트남,Vietnam,0
TBF,Tabiteuea North Airport,타비테우에아 북공항,Tabiteuea North,타비테아 노스,키리바시,Kiribati,0
TBG,Tabubil Airport,타부빌 공항,Tabubil,타부빌,파푸아뉴기니,Papua New Guinea,0
TBH,Tugdan Airport,툭단 공항,Tablas Island,타블라스 섬,필리핀,Philippines,0
TBI,New Bight Airport,뉴 바이트 공항,New Bight,뉴바이트,바하마,Bahamas,0
TBJ,Tabarka Ain Draham International Airport,타바르카 아인 드라함 국제공항,Tabarka,타바르카,튀니지,Tunisia,0
TBM,Tumbang Samba Airport,툼방 삼바 공항,Tumbang Samba,툼방 삼바,인도네시아,Indonesia,0
TBN,Waynesville St. Robert Regional Airport,웨인스빌 세인트. 로버트 지역공항,Fort Leonard Wood,포트 레오나드 우드,미국,United States,0
TBO,Tabora Airport,타보라 공항,Tabora,타보라,탄자니아,Tanzania,0
TBP,Cap. FAP Pedro Canga RodrIguez Airport,페드로 칸가 로드리게스 공항,Tumbes,툼베스,페루,PerU,0
TBS,Tbilisi International Airport,트빌리시 국제 공항,Tbilisi,트빌리시,조지아,Georgia,0
TBT,Tabatinga International Airport,타바팅가 국제공항,Tabatinga,타바팅가,브라질,Brazil,0
TBU,Fuaamotu International Airport,푸아모투 국제공항,Nukualofa,누쿠알로파,통가,Tonga,0
TBW,Tambov Donskoye Airport,탐보프 돈스코예 공항,Tambov,탐보프,러시아,Russia,0
TBZ,Tabriz International Airport,타브리즈 국제 공항,Tabriz,타브리즈,이란,Iran,0
TCA,Tennant Creek Airport,테넌트 크릭 공항,Tennant Creek,테넌트 크릭,오스트레일리아,Australia,0
TCB,Treasure Cay Airport,트레저 케이 공항,Treasure Cay,보물섬,바하마,Bahamas,0
TCD,Tarapaca Airport,타라파카 공항,Tarapaca,타라파카,콜롬비아,Colombia,0
TCE,Tulcea Danube Delta Airport,툴체아 다뉴브 델타 공항,Tulcea,툴체아,루마니아,Romania,0
TCG,Tacheng Airport,타청 공항,Tacheng,타청,중국,China,0
TCL,Tuscaloosa Regional Airport,터스컬루사 공항,Tuscaloosa,터스컬루사,미국,United States,0
TCM,McChord Field,맥코드 필드,Tacoma,타코마,미국,United States,0
TCN,Tehuacan Airport,테우아칸 공항,Tehuacan,테우아칸,멕시코,Mexico,0
TCO,La Florida Airport,라 플로리다 공항,Tumaco,투마코,콜롬비아,Colombia,0
TCP,Taba International Airport,타바 국제 공항,Taba,타바,이집트,Egypt,0
TCQ,Coronel FAP Carlos Ciriani Santa Rosa International Airport,코로넬 FAP 카를로스 시리아니 산타 로사 국제공항,Tacna,타크나,페루,PerU,0
TCR,Tuticorin Airport,투티코린 공항,Tuticorin,투티코린,인도,India,0
TCT,Takotna Airport,타코트나 공항,Takotna,타코나,미국,United States,0
TCX,Tabas Airport,타바스 공항,Tabas,타바스,이란,Iran,0
TCZ,Tengchong Tuofeng Airport,텅충 투오펑 공항,Tengchong,텅충,중국,China,0
TDD,Teniente Jorge Henrich Arauz Airport,테니엔테 호르헤 헨리히 아라우즈 공항,Trinidad,트리니다드,볼리비아,Bolivia,0
TDG,Tandag Airport,탄다그 공항,Tandag,탄다그,필리핀,Philippines,0
TDK,Taldykorgan Airport,탈디코간 공항,Taldykorgan,탈디코르간,카자흐스탄,Kazakhstan,0
TDX,Trat Airport,뜨랏 공항,Trat,트랏,태국,Thailand,0
TEA,Tela Airport,텔라 공항,Tela,텔라,온두라스,Honduras,0
TEB,Teterboro Airport,테터보로 공항,Teterboro,테터보로,미국,United States,0
TEE,Cheikh Larbi Tebessi Airport,테베사 공항,Tebessa,테베사,알제리,Algeria,0
TEF,Telfer Airport,텔퍼 공항,Telfer,텔퍼,오스트레일리아,Australia,0
TEI,Tezu Airport,테즈 공항,Tezu,테즈,인도,India,0
TEK,Tatitlek Airport,타타이틀크 공항,Tatitlek,타타이틀크,미국,United States,0
TEL,Telupid Airport,텔루피드 공항,Telupid,텔루피드,말레이시아,Malaysia,0
TEN,Tongren Fenghuang Airport,퉁런 펑황 공항,Tongren,통렌,중국,China,0
TEQ,Tekirdag corlu Airport,테키르다 촐루 공항,Tekirdag,테키르다그,터키,Turkey,0
TER,Lajes Airport,라예즈 공항,Terceira Island,테르세이라 섬,포르투갈,Portugal,0
TET,Chingozi Airport,마툰도 공항,Tete,테테,모잠비크,Mozambique,0
TEU,Te Anau Airport,테아나우 공항,Te Anau,테아나우,뉴질랜드,New Zealand,0
TEV,Teruel Airport,테루엘 공항,Teruel,테루엘,스페인,Spain,0
TEX,Telluride Regional Airport,텔루라이드 지역공항,Telluride,텔루라이드,미국,United States,0
TEZ,Tezpur Airport,테즈퍼 공항,Tezpur,테즈푸르,인도,India,0
TFF,Tefe Airport,테페 공항,Tefe,테페,브라질,Brazil,0
TFI,Tufi Airport,투피 공항,Tufi,투피,파푸아뉴기니,Papua New Guinea,0
TFN,Tenerife North Airport,테네리페 북부 공항,Tenerife,테네리페,스페인,Spain,0
TFS,Tenerife South Airport,테네리페 남부 공항,Tenerife,테네리페,스페인,Spain,0
TFU,Chengdu Tianfu International Airport,청두 톈푸 국제공항,Chengdu,청두,중국,China,0
TGC,Tanjung Manis Airport,탄중 마니스 공항,Tanjung Manis,탄중 마니스,말레이시아,Malaysia,0
TGD,Podgorica Airport,포드고리차 공항,Podgorica,포드고리차,몬테네그로,Montenegro,0
TGG,Sultan Mahmud Airport,술탄 마흐무드 공항,Kuala Terengganu,쿠알라 테렝가누,말레이시아,Malaysia,0
TGH,Tongoa Airport,통고아 공항,Tongoa,통고아,바누아투,Vanuatu,0
TGI,Tingo MarIa Airport,팅고 마리아 공항,Tingo MarIa,팅고 마리아,페루,PerU,0
TGJ,Tiga Airport,티가 공항,Tiga Island,티가 아일랜드,뉴칼레도니아,New Caledonia,0
TGK,Taganrog Airport,타간로크 공항,Taganrog,타간로그,러시아,Russia,0
TGM,Targu Mures International Airport,타르구 무레슈 국제공항,Targu Mures,타르구 무레스,루마니아,Romania,0
TGO,Tongliao Airport,퉁랴오 공항,Tongliao,퉁랴오,중국,China,0
TGP,Podkamennaya Tunguska Airport,포드카멘나야 퉁구스카 공항,Bor,보레,러시아,Russia,0
TGQ,Tangara da Serra Airport,탕가라 다 세라 공항,Tangara,탄가라,브라질,Brazil,0
TGR,Sidi Mahdi Airport,시디 마흐디 공항,Touggourt,투구르트,알제리,Algeria,0
TGT,Tanga Airport,탕가 공항,Tanga,탕가,탄자니아,Tanzania,0
TGU,ToncontIn International Airport,톤콘틴 국제 공항,Tegucigalpa,테구시갈파,온두라스,Honduras,0
TGZ,angel Albino Corzo International Airport,앙헬 알비노 코르조 국제공항,Tuxtla Gutierrez,툭스틀라 구티에레즈,멕시코,Mexico,0
THD,Tho Xuan Airport,토 쑤언 공항,Thanh Hoa,탄호아,베트남,Vietnam,0
THE,Teresina Senador Petronio Portella Airport,테레지나 세나도르 페트로니우 포르텔라 공항,Teresina,테레시나,브라질,Brazil,0
THG,Thangool Airport,탄굴 공항,Thangool,탄굴,오스트레일리아,Australia,0
THL,Tachilek Airport,타칠렉 공항,Tachilek,타칠렉,미얀마,Myanmar,0
THN,TrollhAttan VAnersborg Airport,트롤헤탄 베너스보르 공항,TrollhAttan-VAnersborg,트롤아탄-바네르스보르그,스웨덴,Sweden,0
THO,Thorshofn Airport,토르쇼픈 공항,Thorshofn,토르쇼픈,아이슬란드,Iceland,0
THQ,Tianshui Maijishan Airport,톈수이 마이지산 공항,Tianshui,천수,중국,China,0
THR,Mehrabad International Airport,메흐라바드 국제 공항,Tehran,테헤란,이란,Iran,0
THS,Sukhothai Airport,수코타이 공항,Sukhothai,수코타이,태국,Thailand,0
THU,Pituffik Space Base,피투픽 우주 기지,Pituffik,피투픽,그린란드,Greenland,0
THX,Turukhansk Airport,투루한스크 공항,Turukhansk,투루칸스크,러시아,Russia,0
THZ,Tahoua Airport,타후아 공항,Tahoua,타호아,니제르,Niger,0
TIA,Tirana International AirportNene Tereza,티라나 국제공항Nene Tereza,Tirana,티라나,알바니아,Albania,0
TID,Abdelhafid Boussouf Bou Chekif Airport,압델하피드 부수프 부 체키프 공항,Tiaret,티아레,알제리,Algeria,0
TIF,Ta'if Regional Airport,타이프 공항,Taif,타이프,사우디아라비아,Saudi Arabia,0
TIH,Tikehau Airport,티케하우 공항,Tikehau,티케하우,프랑스령 폴리네시아,French Polynesia,0
TII,Tarinkot Airport,타린코트 공항,TarinKot,타린콧,아프가니스탄,Afghanistan,0
TIJ,Tijuana International Airport,티후아나 국제 공항,Tijuana,티후아나,멕시코,Mexico,0
TIM,Mozes Kilangin Airport,모제스 킬랑긴 공항,Tembagapura,템바가푸라,인도네시아,Indonesia,0
TIN,Tindouf Airport,틴두프 공항,Tindouf,틴두프,알제리,Algeria,0
TIP,Tripoli International Airport,트리폴리 국제 공항,Tripoli,트리폴리,리비아,Libya,0
TIQ,Tinian International Airport,티니안 국제공항,Tinian,티니안,북마리아나 제도,Northern Mariana Islands,0
TIR,Tirupati Airport,티루파티 공항,Tirupati,티루파티,인도,India,0
TIU,Richard Pearse Airport,리처드 피어스 공항,Timaru,티마루,뉴질랜드,New Zealand,0
TIV,Tivat Airport,티밧 공항,Tivat,티바트,몬테네그로,Montenegro,0
TIW,Tacoma Narrows Airport,타코마 내로스 공항,Tacoma,타코마,미국,United States,0
TIZ,Tari Airport,타리 공항,Tari,타리,파푸아뉴기니,Papua New Guinea,0
TJA,Capitan Oriel Lea Plaza Airport,캡틴 오리엘 레아 플라자 공항,Tarija,타리하,볼리비아,Bolivia,0
TJB,Sei Bati Airport,세이바티 공항,Tanjung Balai,탄중 발라이,인도네시아,Indonesia,0
TJG,Warukin Airport,와루킨 공항,Tanjung,탄중,인도네시아,Indonesia,0
TJH,Tajima Airport,다지마 공항,Toyooka,도요오카,일본,Japan,0
TJI,Trujillo Airport,트루히요 공항,Trujillo,트루히요,온두라스,Honduras,0
TJK,Tokat Airport,토캇 공항,Tokat,토카트,터키,Turkey,0
TJL,PlInio Alarcom Airport,플리니우 알라콤 공항,Tres Lagoas,트레스 라고아스,브라질,Brazil,0
TJM,Roshchino International Airport,로시치노 국제 공항,Tyumen,튜멘,러시아,Russia,0
TJN,Takume Airport,다쿠메 공항,Takume,타쿠메,프랑스령 폴리네시아,French Polynesia,0
TJQ,H.A.S. Hanandjoeddin Airport,불루툼방 공항,Tanjung Pandan,탄중판단,인도네시아,Indonesia,0
TJS,Tanjung Harapan Airport,탄중 하라판 공항,Tanjung Selor,탄중 셀로르,인도네시아,Indonesia,0
TJU,Kulob Airport,쿨롭 공항,Kulob,쿨롭,타지키스탄,Tajikistan,0
TKD,Takoradi Airport,타코라디 공항,Takoradi,타코라디,가나,Ghana,0
TKE,Tenakee Seaplane Base,테나키 수상비행기 기지,Tenakee,테나키,미국,United States,0
TKF,Truckee Tahoe Airport,트러키 타호 공항,Truckee,트럭 키,미국,United States,0
TKG,Radin Inten II Airport,라딘 인텐 II 공항,Bandar Lampung,반다르 람풍,인도네시아,Indonesia,0
TKJ,Tok Junction Airport,톡 정션 공항,Tok,톡,미국,United States,0
TKK,Chuuk International Airport,추크 국제 공항,Chuuk,추크,미크로네시아연방,Micronesia,0
TKN,Tokunoshima Airport,도쿠노시마 공항,Tokunoshima,도쿠노시마,일본,Japan,0
TKP,Takapoto Airport,다카포토 공항,Takapoto,타카포토,프랑스령 폴리네시아,French Polynesia,0
TKQ,Kigoma Airport,키고마 공항,Kigoma,키고마,탄자니아,Tanzania,0
TKS,Tokushima Airport,도쿠시마 공항,Tokushima,도쿠시마,일본,Japan,0
TKT,Tak Airport,탁 공항,Tak,탁,태국,Thailand,0
TKU,Turku Airport,투르쿠 공항,Turku,투르쿠,핀란드,Finland,0
TKV,Tatakoto Airport,다타코토 공항,Tatakoto,타타코토,프랑스령 폴리네시아,French Polynesia,0
TKX,Takaroa Airport,다카로아 공항,Takaroa,타카로아,프랑스령 폴리네시아,French Polynesia,0
TLA,Teller Airport,텔러 공항,Teller,말하는 사람,미국,United States,0
TLC,Licenciado Adolfo Lopez Mateos International Airport,리센시아도 아돌포 로페스 마테오스 국제공항,Toluca,톨루카,멕시코,Mexico,0
TLE,Toliara Airport,톨리아라 공항,Toliara,톨리아라,마다가스카르,Madagascar,0
TLH,Tallahassee International Airport,탤러해시 국제 공항,Tallahassee,탤러해시,미국,United States,0
TLI,Sultan Bantilan Airport,술탄 반티란 공항,Tolitoli,톨리톨리,인도네시아,Indonesia,0
TLJ,Tatalina LRRS Airport,타탈리나 LRRS 공항,Tatalina,타탈리나,미국,United States,0
